doi,split,year,journal_rank,primary_theme,has_local_fulltext
https://doi.org/10.1007/s10546-020-00522-z,development,2020,18,unclassified,true
https://doi.org/10.1007/s10546-020-00529-6,development,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00530-z,train,2020,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-020-00533-w,train,2020,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-020-00538-5,train,2020,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-020-00539-4,train,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00541-w,train,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00546-5,blind_test,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00547-4,blind_test,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00550-9,train,2020,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-020-00551-8,development,2020,18,cloud-precipitation-microphysics,false
https://doi.org/10.1007/s10546-020-00556-3,train,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00560-7,train,2020,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-020-00564-3,development,2020,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-020-00567-0,blind_test,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-020-00570-5,train,2020,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-021-00636-y,train,2021,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-021-00652-y,train,2021,18,unclassified,true
https://doi.org/10.1007/s10546-021-00653-x,blind_test,2021,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-021-00658-6,blind_test,2021,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-021-00659-5,train,2021,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-021-00668-4,development,2021,18,dynamics-weather-systems,true
https://doi.org/10.1007/s10546-021-00676-4,train,2021,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-022-00725-6,train,2022,18,dynamics-weather-systems,false
https://doi.org/10.1007/s10546-023-00798-x,train,2023,18,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2015.10.007,blind_test,2016,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2015.12.005,development,2016,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2016.01.004,development,2016,25,dynamics-weather-systems,true
https://doi.org/10.1016/j.apr.2016.02.004,blind_test,2016,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2016.03.002,blind_test,2016,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2016.03.006,blind_test,2016,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2016.03.007,train,2016,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2016.04.009,blind_test,2016,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2016.06.003,development,2016,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2016.06.005,train,2016,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2016.07.002,train,2016,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2016.08.002,train,2016,25,dynamics-weather-systems,true
https://doi.org/10.1016/j.apr.2016.09.002,train,2016,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2016.10.009,train,2016,25,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.apr.2016.11.005,train,2016,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2016.12.003,train,2016,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2016.12.014,train,2017,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2016.12.015,train,2017,25,aerosols,false
https://doi.org/10.1016/j.apr.2016.12.019,train,2016,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2016.12.020,train,2016,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2017.01.003,train,2017,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2017.01.010,train,2017,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2017.01.011,train,2017,25,aerosols,false
https://doi.org/10.1016/j.apr.2017.03.007,blind_test,2017,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2017.04.009,train,2017,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2017.05.004,development,2017,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2017.05.005,train,2017,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2017.06.002,train,2017,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2017.06.003,train,2017,25,unclassified,true
https://doi.org/10.1016/j.apr.2017.06.004,blind_test,2017,25,air-quality-exposure,true
https://doi.org/10.1016/j.apr.2017.06.006,train,2017,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2017.08.004,blind_test,2017,25,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.apr.2017.09.004,train,2017,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2017.09.005,development,2017,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2017.11.004,development,2017,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2017.11.008,development,2017,25,forecasting-predictability,true
https://doi.org/10.1016/j.apr.2017.11.012,development,2017,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2017.12.005,train,2017,25,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.apr.2018.01.012,development,2018,25,air-quality-exposure,true
https://doi.org/10.1016/j.apr.2018.01.014,train,2018,25,aerosols,false
https://doi.org/10.1016/j.apr.2018.01.020,train,2018,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2018.02.003,train,2018,25,unclassified,false
https://doi.org/10.1016/j.apr.2018.02.006,blind_test,2018,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2018.02.007,train,2018,25,unclassified,false
https://doi.org/10.1016/j.apr.2018.03.004,train,2018,25,aerosols,false
https://doi.org/10.1016/j.apr.2018.03.006,blind_test,2018,25,aerosols,false
https://doi.org/10.1016/j.apr.2018.03.008,blind_test,2018,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2018.04.006,train,2018,25,aerosols,false
https://doi.org/10.1016/j.apr.2018.05.001,train,2018,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2018.07.001,development,2018,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2018.07.005,train,2018,25,forecasting-predictability,true
https://doi.org/10.1016/j.apr.2018.08.014,train,2018,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2018.09.006,train,2018,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2018.10.003,train,2018,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2018.10.008,development,2018,25,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.apr.2018.12.007,train,2018,25,unclassified,false
https://doi.org/10.1016/j.apr.2018.12.012,train,2018,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2018.12.015,train,2018,25,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.apr.2019.01.002,train,2019,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2019.03.004,train,2019,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2019.03.006,development,2019,25,climate-variability-change,false
https://doi.org/10.1016/j.apr.2019.04.005,train,2019,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2019.05.007,train,2019,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2019.06.003,train,2019,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2019.09.002,development,2019,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2019.09.007,train,2019,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2019.09.009,train,2019,25,forecasting-predictability,true
https://doi.org/10.1016/j.apr.2019.09.021,train,2019,25,unclassified,false
https://doi.org/10.1016/j.apr.2019.10.009,blind_test,2019,25,climate-variability-change,false
https://doi.org/10.1016/j.apr.2019.11.006,train,2019,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2019.11.018,blind_test,2019,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2019.12.011,train,2019,25,aerosols,false
https://doi.org/10.1016/j.apr.2020.02.010,blind_test,2020,25,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.apr.2020.02.023,train,2020,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2020.02.024,train,2020,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2020.05.009,development,2020,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2020.05.015,train,2020,25,forecasting-predictability,true
https://doi.org/10.1016/j.apr.2020.06.030,train,2020,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2020.07.016,train,2020,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2020.08.029,train,2020,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2020.09.003,train,2020,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2020.09.017,train,2020,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2020.10.002,train,2020,25,air-quality-exposure,true
https://doi.org/10.1016/j.apr.2020.11.006,train,2020,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2020.12.016,train,2021,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2021.01.013,train,2021,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2021.02.002,train,2021,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2021.101115,train,2021,25,unclassified,false
https://doi.org/10.1016/j.apr.2021.101136,train,2021,25,air-quality-exposure,false
https://doi.org/10.1016/j.apr.2021.101150,train,2021,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2021.101258,train,2021,25,ocean-atmosphere,false
https://doi.org/10.1016/j.apr.2021.101272,train,2021,25,dynamics-weather-systems,false
https://doi.org/10.1016/j.apr.2022.101446,train,2022,25,aerosols,false
https://doi.org/10.1016/j.apr.2022.101533,train,2022,25,atmospheric-chemistry,false
https://doi.org/10.1016/j.apr.2022.101547,development,2022,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2023.101651,train,2023,25,land-atmosphere,false
https://doi.org/10.1016/j.apr.2023.101761,train,2023,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2023.101833,train,2023,25,forecasting-predictability,false
https://doi.org/10.1016/j.apr.2023.101846,train,2023,25,land-atmosphere,false
https://doi.org/10.1016/j.apr.2023.101912,train,2023,25,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2016.02.014,train,2016,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2016.03.010,blind_test,2016,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2016.03.017,train,2016,19,air-quality-exposure,true
https://doi.org/10.1016/j.atmosenv.2016.03.045,development,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.03.056,train,2016,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2016.04.002,train,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.04.023,train,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.05.014,train,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.05.031,blind_test,2016,19,atmospheric-chemistry,true
https://doi.org/10.1016/j.atmosenv.2016.05.038,train,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.05.062,development,2016,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2016.06.030,train,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.06.060,train,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.06.069,blind_test,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.07.002,train,2016,19,unclassified,false
https://doi.org/10.1016/j.atmosenv.2016.07.018,train,2016,19,dynamics-weather-systems,true
https://doi.org/10.1016/j.atmosenv.2016.07.021,development,2016,19,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosenv.2016.08.025,train,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.08.034,train,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.08.071,blind_test,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.08.086,train,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.09.002,train,2016,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2016.09.033,train,2016,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2016.09.035,train,2016,19,cloud-precipitation-microphysics,true
https://doi.org/10.1016/j.atmosenv.2016.09.039,train,2016,19,climate-variability-change,false
https://doi.org/10.1016/j.atmosenv.2016.09.050,train,2016,19,forecasting-predictability,true
https://doi.org/10.1016/j.atmosenv.2016.10.019,train,2016,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2016.10.024,train,2016,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2016.10.046,development,2016,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2016.11.040,train,2016,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2016.11.066,train,2016,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.01.004,train,2017,19,forecasting-predictability,true
https://doi.org/10.1016/j.atmosenv.2017.01.014,development,2017,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2017.01.018,train,2017,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2017.02.010,train,2017,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2017.02.023,train,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.02.027,blind_test,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.03.024,blind_test,2017,19,observations-instruments,false
https://doi.org/10.1016/j.atmosenv.2017.03.051,blind_test,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.03.054,train,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.05.014,development,2017,19,air-quality-exposure,true
https://doi.org/10.1016/j.atmosenv.2017.05.021,development,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.05.024,train,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.06.010,train,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.06.020,development,2017,19,aerosols,false
https://doi.org/10.1016/j.atmosenv.2017.08.042,development,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.09.024,train,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.09.032,blind_test,2017,19,ocean-atmosphere,false
https://doi.org/10.1016/j.atmosenv.2017.09.039,train,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.10.024,train,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.10.028,development,2017,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2017.11.014,train,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2017.11.054,blind_test,2017,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2017.12.001,train,2017,19,hydrometeorology,false
https://doi.org/10.1016/j.atmosenv.2017.12.031,development,2017,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2018.01.002,train,2018,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2018.01.026,train,2018,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2018.02.027,development,2018,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2018.02.038,train,2018,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2018.03.033,train,2018,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2018.03.041,train,2018,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.03.053,train,2018,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.04.040,blind_test,2018,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.05.056,train,2018,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.06.038,train,2018,19,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosenv.2018.07.022,train,2018,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2018.07.058,train,2018,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2018.08.012,train,2018,19,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosenv.2018.08.042,train,2018,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2018.09.030,train,2018,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2018.10.038,development,2018,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2018.11.007,blind_test,2018,19,aerosols,false
https://doi.org/10.1016/j.atmosenv.2018.11.058,blind_test,2018,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2018.11.060,train,2018,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2018.12.003,blind_test,2018,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2018.12.004,train,2018,19,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosenv.2018.12.027,train,2018,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.12.031,train,2018,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.12.036,train,2019,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2018.12.040,train,2019,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2018.12.042,train,2019,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2019.01.027,train,2019,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2019.02.003,development,2019,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2019.02.008,train,2019,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2019.116885,development,2019,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2019.116946,blind_test,2019,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2019.117066,train,2019,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2019.117067,blind_test,2019,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2019.117125,train,2019,19,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosenv.2019.117216,train,2019,19,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosenv.2019.117252,train,2019,19,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosenv.2020.117834,train,2020,19,atmospheric-chemistry,true
https://doi.org/10.1016/j.atmosenv.2020.117886,development,2020,19,air-quality-exposure,false
https://doi.org/10.1016/j.atmosenv.2020.117921,train,2020,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2020.118038,development,2020,19,unclassified,true
https://doi.org/10.1016/j.atmosenv.2021.118389,train,2021,19,unclassified,false
https://doi.org/10.1016/j.atmosenv.2021.118512,train,2021,19,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosenv.2021.118592,train,2021,19,atmospheric-chemistry,true
https://doi.org/10.1016/j.atmosenv.2022.119347,train,2022,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosenv.2024.120797,train,2024,19,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2015.12.017,train,2016,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2015.12.023,train,2016,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2016.02.003,train,2016,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2016.02.008,train,2016,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2016.02.012,train,2016,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2016.02.015,train,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.02.018,train,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.02.020,blind_test,2016,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2016.02.024,train,2016,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2016.03.006,train,2016,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2016.03.015,development,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.03.017,blind_test,2016,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2016.03.027,blind_test,2016,20,observations-instruments,false
https://doi.org/10.1016/j.atmosres.2016.04.018,train,2016,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2016.05.008,train,2016,20,cloud-precipitation-microphysics,true
https://doi.org/10.1016/j.atmosres.2016.05.013,train,2016,20,air-quality-exposure,false
https://doi.org/10.1016/j.atmosres.2016.06.009,development,2016,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2016.07.005,blind_test,2016,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2016.07.016,development,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.07.018,train,2016,20,atmospheric-chemistry,true
https://doi.org/10.1016/j.atmosres.2016.07.029,development,2016,20,observations-instruments,false
https://doi.org/10.1016/j.atmosres.2016.09.014,train,2016,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2016.10.004,train,2016,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2016.10.017,train,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.11.006,train,2016,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2016.11.010,train,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.12.006,train,2016,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2016.12.007,development,2016,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.01.008,train,2017,20,climate-variability-change,false
https://doi.org/10.1016/j.atmosres.2017.06.003,train,2017,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2017.06.014,train,2017,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2017.06.020,development,2017,20,cloud-precipitation-microphysics,true
https://doi.org/10.1016/j.atmosres.2017.06.021,blind_test,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.07.017,train,2017,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2017.07.021,train,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.08.011,blind_test,2017,20,air-quality-exposure,false
https://doi.org/10.1016/j.atmosres.2017.08.023,development,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.08.027,development,2017,20,atmospheric-chemistry,true
https://doi.org/10.1016/j.atmosres.2017.09.016,train,2017,20,climate-variability-change,false
https://doi.org/10.1016/j.atmosres.2017.11.006,train,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.11.022,blind_test,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.12.003,blind_test,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.12.007,train,2017,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2017.12.013,train,2017,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2018.02.010,train,2018,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2018.04.007,train,2018,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2018.05.011,train,2018,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2018.05.022,train,2018,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2018.05.024,train,2018,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2018.06.006,train,2018,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2018.06.019,train,2018,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2018.06.023,train,2018,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2018.07.008,train,2018,20,climate-variability-change,false
https://doi.org/10.1016/j.atmosres.2018.07.015,train,2018,20,boundary-layer-turbulence,false
https://doi.org/10.1016/j.atmosres.2018.08.020,train,2018,20,climate-variability-change,false
https://doi.org/10.1016/j.atmosres.2018.09.014,train,2018,20,boundary-layer-turbulence,false
https://doi.org/10.1016/j.atmosres.2018.09.015,train,2018,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2019.01.004,train,2019,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2019.02.009,train,2019,20,climate-variability-change,false
https://doi.org/10.1016/j.atmosres.2019.03.001,train,2019,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2019.06.013,train,2019,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2019.104656,blind_test,2019,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2019.104673,train,2019,20,cloud-precipitation-microphysics,true
https://doi.org/10.1016/j.atmosres.2019.104680,train,2019,20,dynamics-weather-systems,true
https://doi.org/10.1016/j.atmosres.2019.104716,train,2019,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2019.104743,train,2019,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2019.104785,train,2019,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2019.104806,train,2019,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2020.104845,train,2020,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2020.104879,train,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.104923,train,2020,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2020.104953,train,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.105032,train,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.105096,train,2020,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2020.105111,development,2020,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2020.105125,train,2020,20,climate-variability-change,false
https://doi.org/10.1016/j.atmosres.2020.105132,blind_test,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.105134,train,2020,20,dynamics-weather-systems,false
https://doi.org/10.1016/j.atmosres.2020.105220,train,2020,20,numerical-weather-prediction,false
https://doi.org/10.1016/j.atmosres.2020.105344,blind_test,2020,20,atmospheric-chemistry,false
https://doi.org/10.1016/j.atmosres.2020.105362,train,2020,20,forecasting-predictability,false
https://doi.org/10.1016/j.atmosres.2020.105363,development,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.105365,train,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.105369,train,2020,20,cloud-precipitation-microphysics,false
https://doi.org/10.1016/j.atmosres.2020.105375,train,2020,20,dynamics-weather-systems,true
https://doi.org/10.1016/j.atmosres.2021.105451,development,2021,20,cloud-precipitation-microphysics,false
